FECHA,CS_RUBI,CS_INTIPAMPA,CS_MAJES,CS_REPARTICION,CS_MOQUEGUA_FV,CS_PANAMERICANA_SOLAR,CS_TACNA_SOLAR,TOTAL_MW,Rolling_Mean,Insolacion
2019-10-06 17:00:00,23.0921,4.6253,1.0487,1.0623,7.5898,1.6281,5.7796,44.8258,62.735470833333274,271.756
2019-10-06 18:00:00,0.0016,0.0,0.0,0.0,0.0653,0.0,0.0,0.0669,62.73538333333328,40.881
2019-10-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-8.167
2019-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-8.173
2019-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.119
2019-10-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.809
2019-10-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.692
2019-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.735
2019-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-6.888
2019-10-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.178999999999999
2019-10-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-8.076
2019-10-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73538333333328,-7.541
2019-10-07 05:00:00,0.8592,0.1487,0.0071,0.0066,0.0043,1.1611,0.0,2.187,62.73918333333328,-8.24
2019-10-07 06:00:00,50.3835,11.2443,1.9307,1.7952,4.9763,12.5068,3.1326,85.9693,62.82250416666661,4.998
2019-10-07 07:00:00,131.83,30.538,6.8445,6.4723,14.3805,16.4911,17.0246,223.581,62.86567916666661,237.037
2019-10-07 08:00:00,143.7855,38.2911,11.6382,11.2828,15.1383,16.9289,18.2219,255.2866,62.71668749999994,515.307
2019-10-07 09:00:00,144.995,38.0651,15.0884,14.8273,15.2715,16.8501,18.4873,263.5846,62.5782291666666,765.707
2019-10-07 10:00:00,145.4131,38.1348,17.1098,17.1218,15.6645,17.2184,18.3322,268.9946,62.50393749999993,959.546
2019-10-07 11:00:00,146.107,38.5597,18.2129,18.1755,16.0188,17.4062,18.6363,273.1163,62.37984999999993,1089.078
2019-10-07 12:00:00,148.2634,37.3335,18.5664,18.1732,16.076,17.5474,18.6054,274.5652,62.2751041666666,1120.484
2019-10-07 13:00:00,147.3271,38.0703,17.4878,17.0581,15.995,17.6476,18.6143,272.2002,62.1464916666666,1065.846
2019-10-07 14:00:00,148.886,37.9811,14.7928,14.3808,15.8595,17.2901,18.6296,267.8198,62.09839583333326,950.607
2019-10-07 15:00:00,145.3899,35.9215,10.6693,10.4056,15.8875,16.7227,18.1635,253.1601,62.02890416666659,774.6160000000001
2019-10-07 16:00:00,113.9379,22.7243,5.4946,5.4263,14.6125,12.8657,16.275,191.3363,62.09463749999992,529.177
2019-10-07 17:00:00,24.1615,4.5671,1.0654,1.0748,7.4298,1.5339,2.3521,42.1846,62.13919583333325,260.295
2019-10-07 18:00:00,0.0033,0.0,0.0,0.0,0.0663,0.0,0.0,0.0695,62.13926666666658,37.669000000000004
2019-10-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.9879999999999995
2019-10-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.641
2019-10-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-6.935
2019-10-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-5.872999999999999
2019-10-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-6.888
2019-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.46
2019-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.187
2019-10-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-6.752999999999999
2019-10-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.385
2019-10-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13926666666658,-7.175
2019-10-08 05:00:00,1.0255,0.1779,0.0075,0.0125,0.006,1.1627,0.0,2.3921,62.146195833333245,-6.925
2019-10-08 06:00:00,50.9086,11.9612,1.9374,1.8055,4.979,12.3717,7.2427,91.2061,62.16807499999991,6.01
2019-10-08 07:00:00,130.4727,30.8164,6.8365,6.4561,13.946,16.1473,16.8464,221.5215,62.11152083333325,223.592
2019-10-08 08:00:00,144.0468,37.6621,11.5025,11.2443,14.9715,16.6887,17.967,254.083,62.122408333333254,507.16
2019-10-08 09:00:00,145.9256,37.9173,14.957,14.9292,15.239,16.9557,18.4115,264.3353,62.16118333333325,755.443
2019-10-08 10:00:00,144.9058,38.1957,16.8377,17.2579,15.796,17.366,18.5279,268.887,62.140045833333254,949.9639999999999
2019-10-08 11:00:00,146.0098,38.1125,18.1663,18.4165,15.865,17.2833,18.5918,272.4451,62.135995833333254,1079.726
2019-10-08 12:00:00,147.6919,38.5197,18.0671,18.3474,15.9535,17.2913,18.6711,274.5421,62.112183333333256,1104.718
2019-10-08 13:00:00,149.1657,38.6239,16.9154,17.0915,16.065,17.4075,18.7249,273.994,62.18879166666659,1053.425
2019-10-08 14:00:00,146.4677,38.5031,14.2963,14.4017,16.0153,17.2446,18.6154,265.5442,62.08802916666659,943.988
2019-10-08 15:00:00,142.5287,36.7222,10.3774,10.4267,15.9185,16.7886,18.2191,250.9812,61.96881249999992,773.2339999999999
2019-10-08 16:00:00,111.7542,23.2201,5.5294,5.4373,14.7993,13.0269,16.4096,190.1768,61.87782499999992,536.562
2019-10-08 17:00:00,23.6398,4.9037,1.053,1.0695,7.693,1.6073,5.9967,45.963,61.85608749999992,264.665
2019-10-08 18:00:00,0.0035,0.0,0.0,0.0,0.06,0.0,0.0,0.0635,61.85609583333326,38.317
2019-10-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-8.677999999999999
2019-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-8.491
2019-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-7.159
2019-10-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-7.492999999999999
2019-10-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-6.537999999999999
2019-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-6.676
2019-10-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-6.143
2019-10-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-6.205
2019-10-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-6.59
2019-10-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85609583333326,-5.604
2019-10-09 05:00:00,1.0333,0.1945,0.0117,0.017,0.008,1.1639,0.0,2.4284,61.85642083333326,-6.27
2019-10-09 06:00:00,47.8488,11.7392,1.9612,1.797,5.1003,12.2812,1.0855,81.8131,61.728929166666596,6.601
2019-10-09 07:00:00,119.1504,30.1818,6.7939,6.3515,14.0305,16.1805,9.55,202.2386,61.25716666666659,214.43200000000002
2019-10-09 08:00:00,138.6564,36.1718,11.3021,11.0551,14.9795,17.1136,18.2135,247.4919,61.03256666666659,479.639
2019-10-09 09:00:00,146.9428,37.349,14.6043,14.6585,15.3955,17.5229,18.5454,265.0184,61.07494999999992,715.018
2019-10-09 10:00:00,147.8909,37.814,17.2847,16.9795,15.7453,17.6189,18.3545,271.6878,61.19932916666659,919.948
2019-10-09 11:00:00,146.008,37.43,18.487,18.1202,15.8135,17.677,18.1596,271.6954,61.199254166666584,1035.129
2019-10-09 12:00:00,146.4148,36.7556,18.4441,18.1509,15.89,17.6018,18.5413,271.7985,61.146041666666584,1064.183
2019-10-09 13:00:00,147.2463,38.1992,17.277,16.8518,15.9108,17.094,18.343,270.922,61.066066666666586,1027.98
2019-10-09 14:00:00,145.3599,36.6573,14.5103,14.1337,15.8518,17.1578,18.0985,261.7693,61.019908333333255,919.7239999999999
2019-10-09 15:00:00,141.6264,34.8695,10.4169,10.0899,15.4263,16.1663,17.7341,246.3293,60.982312499999914,747.804
2019-10-09 16:00:00,107.2939,21.2716,5.3685,5.2118,14.1643,12.0031,15.4036,180.7167,60.79646666666657,519.695
2019-10-09 17:00:00,21.6684,4.1109,1.0512,1.0315,6.9205,1.3706,5.2389,41.392,60.71432499999991,252.38400000000001
2019-10-09 18:00:00,0.0062,0.0,0.0,0.0,0.0618,0.0,0.0,0.068,60.71443749999991,35.719
2019-10-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-8.117
2019-10-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-7.631
2019-10-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-6.317
2019-10-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-6.558
2019-10-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-6.14
2019-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-5.687
2019-10-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-5.848
2019-10-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-5.709
2019-10-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-6.244
2019-10-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71443749999991,-5.711
2019-10-10 05:00:00,1.1845,0.2314,0.0143,0.0178,0.0108,1.2428,0.0,2.7017,60.720737499999906,-6.207000000000001
2019-10-10 06:00:00,50.4253,11.274,1.9831,1.8146,5.1955,12.1695,0.8465,83.7085,60.82809166666658,6.649
2019-10-10 07:00:00,128.0102,29.2776,6.8265,6.4097,14.08,16.0962,3.0743,203.7745,61.19724999999991,212.69299999999998
2019-10-10 08:00:00,142.6106,36.234,11.5903,11.202,15.2018,17.2582,10.633,244.7299,61.36200833333324,487.57
2019-10-10 09:00:00,146.2059,37.0864,15.0755,14.8766,15.6155,17.9018,18.4088,265.1705,61.33130416666657,727.199
2019-10-10 10:00:00,147.867,37.9659,17.5247,17.204,15.9948,17.9202,18.5333,273.0098,61.33030833333324,924.008
2019-10-10 11:00:00,148.5949,38.6679,18.4988,18.2809,16.0503,17.7338,18.5964,276.423,61.43809583333324,1040.185
2019-10-10 12:00:00,146.121,37.2102,18.5344,18.0795,16.087,17.3967,18.458,271.8867,61.425854166666575,1073.943
2019-10-10 13:00:00,144.7992,36.7624,17.1022,16.678,16.0268,17.3875,18.5257,267.2818,61.323891666666576,1033.378
2019-10-10 14:00:00,143.0851,36.4521,14.3334,13.9999,16.0423,17.387,18.3234,259.6231,61.229108333333244,925.068
2019-10-10 15:00:00,138.127,34.3745,10.3158,10.0642,15.6953,16.1482,17.6846,242.4094,61.083299999999916,756.937
2019-10-10 16:00:00,104.2804,20.8429,5.2807,5.142,13.9658,11.6703,15.1001,176.2821,60.95773749999992,522.25
2019-10-10 17:00:00,21.3625,4.0391,1.0159,0.991,6.5348,1.2583,4.9341,40.1357,60.94499166666659,253.59400000000002
2019-10-10 18:00:00,0.003,0.0,0.0,0.0,0.0575,0.0,0.0,0.0605,60.94485833333325,33.565
2019-10-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-8.451
2019-10-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-7.096
2019-10-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-7.2860000000000005
2019-10-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-6.1129999999999995
2019-10-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.519
2019-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.702999999999999
2019-10-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.138
2019-10-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.568
2019-10-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.722
2019-10-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94485833333325,-5.88
2019-10-11 05:00:00,1.2217,0.2626,0.013,0.0252,0.0093,1.255,0.0,2.7868,60.946408333333245,-6.565
2019-10-11 06:00:00,49.826,11.0876,2.0262,1.8206,4.9288,11.9953,0.6609,82.3453,60.92143749999991,6.2829999999999995
2019-10-11 07:00:00,125.731,29.2378,6.7771,6.354,13.698,15.968,8.7528,206.5186,60.826470833333246,205.00799999999998
2019-10-11 08:00:00,140.4867,35.8258,11.4907,11.1927,14.888,16.4793,17.7192,248.0824,60.73797499999991,483.914
2019-10-11 09:00:00,145.3616,37.5128,15.1802,15.0575,15.0688,17.0338,18.3468,263.5614,60.70279583333325,724.5889999999999
2019-10-11 10:00:00,146.5725,38.3273,17.4039,17.4935,15.5548,17.7433,18.5597,271.655,60.648858333333244,925.079
2019-10-11 11:00:00,146.8717,38.4891,18.2544,18.5255,15.872,17.5452,18.3622,273.9202,60.57705833333324,1040.877
2019-10-11 12:00:00,146.2747,37.445,18.2868,18.1493,16.0473,17.4848,18.3731,272.0609,60.583462499999904,1067.677
2019-10-11 13:00:00,146.0821,36.5514,16.9145,16.3873,16.0153,17.227,18.5139,267.6915,60.63691666666657,1024.447
2019-10-11 14:00:00,144.8486,36.885,13.9966,13.9604,15.7848,16.6682,18.2257,260.3693,60.710395833333244,914.335
2019-10-11 15:00:00,139.5873,35.0124,9.9441,10.0247,15.2575,15.7635,17.5549,243.1445,60.771241666666576,743.64
2019-10-11 16:00:00,104.8358,21.3575,5.1218,5.1987,13.711,11.6001,14.9233,176.7482,60.794383333333236,510.94300000000004
2019-10-11 17:00:00,21.2442,4.3501,1.0653,0.9743,6.7868,1.4838,4.9643,40.8688,60.78945416666658,246.46200000000002
2019-10-11 18:00:00,0.0042,0.0,0.0,0.0,0.0748,0.0,0.0,0.079,60.78950416666658,33.417
2019-10-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-7.212999999999999
2019-10-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-7.021
2019-10-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-6.564
2019-10-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-6.098
2019-10-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-5.405
2019-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,
2019-10-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-5.365
2019-10-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-5.412999999999999
2019-10-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-5.7170000000000005
2019-10-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78950416666658,-5.995
2019-10-12 05:00:00,1.323,0.2803,0.0203,0.0381,0.015,1.1963,0.0,2.873,60.79372499999992,-5.721
2019-10-12 06:00:00,50.8682,11.3384,1.9112,1.9771,4.9865,11.9101,6.9714,89.9629,60.837149999999916,6.95
2019-10-12 07:00:00,129.7924,29.4011,6.5936,6.3809,13.803,16.2046,16.0137,218.1894,61.00637499999991,198.38
2019-10-12 08:00:00,145.2377,36.3028,11.3542,10.9836,15.4078,16.581,17.5927,253.4596,61.204333333333246,492.93800000000005
2019-10-12 09:00:00,148.1811,37.5142,14.8366,14.6858,15.6348,17.1223,18.0586,266.0332,61.321812499999915,723.952
2019-10-12 10:00:00,148.1041,38.2546,17.3443,17.1918,15.6985,16.7967,18.2788,271.6687,61.38562916666658,909.405
2019-10-12 11:00:00,149.0943,38.1845,18.2751,18.5105,15.7768,16.8952,18.304,275.0404,61.47823749999992,1027.953
2019-10-12 12:00:00,150.2923,38.0471,18.3074,18.4166,16.033,16.8142,18.2982,276.2088,61.64563749999993,1059.78
2019-10-12 13:00:00,150.3201,38.6141,16.9155,16.8333,16.0253,17.1346,18.3869,274.2298,61.822220833333255,1012.967
2019-10-12 14:00:00,148.7042,38.8217,14.18,13.9976,15.9325,16.5436,18.2859,266.4655,61.982870833333244,900.143
2019-10-12 15:00:00,139.4823,36.3084,10.015,9.8125,15.3333,15.6833,17.5817,244.2163,61.978495833333255,733.2189999999999
2019-10-12 16:00:00,104.331,22.0208,5.0623,4.8867,13.8858,11.6451,15.0983,176.93,61.95746249999991,505.49199999999996
2019-10-12 17:00:00,21.1359,4.3102,1.0031,0.9689,6.796,1.3544,5.156,40.7245,61.95294999999991,243.49599999999998
2019-10-12 18:00:00,0.0029,0.0,0.0,0.0,0.0595,0.0,0.0,0.0624,61.95289583333324,33.678000000000004
2019-10-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-7.002999999999999
2019-10-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-6.685
2019-10-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-6.254
2019-10-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-6.1979999999999995
2019-10-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-5.806
2019-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-5.0489999999999995
2019-10-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-3.426
2019-10-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-5.7860000000000005
2019-10-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-5.3389999999999995
2019-10-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95289583333324,-5.33
2019-10-13 05:00:00,2.072,0.4241,0.0418,0.0484,0.0403,1.3191,0.0095,3.9551,61.98410416666656,-4.673
2019-10-13 06:00:00,43.272,11.1573,1.9956,1.8953,4.5138,10.5114,5.3573,78.7026,61.66759583333322,18.94
2019-10-13 07:00:00,109.3607,28.6579,6.0159,6.6236,11.814,13.2175,3.595,179.2847,60.816274999999884,196.69099999999997
2019-10-13 08:00:00,133.5266,34.9691,11.2106,9.8737,13.9998,16.1234,14.718,234.4212,60.32831249999989,461.999
2019-10-13 09:00:00,131.9673,36.057,14.9513,14.6908,14.7093,16.8222,18.1833,247.3812,59.65273749999989,604.936
2019-10-13 10:00:00,137.1124,37.135,17.613,17.1251,15.4483,17.0438,17.8314,259.3088,59.194749999999885,863.643
2019-10-13 11:00:00,137.3792,38.2477,18.7502,18.4459,15.75,17.152,18.0299,263.7549,58.706620833333226,1018.916
2019-10-13 12:00:00,147.9048,37.8582,18.609,18.2532,16.047,17.1663,18.2112,274.0496,58.60714166666656,1043.028
2019-10-13 13:00:00,146.3825,38.5674,16.9003,16.7803,15.7325,17.4988,18.3669,270.2286,58.44307499999989,1006.472
2019-10-13 14:00:00,138.0879,37.9841,10.5952,11.4154,15.5898,17.1995,18.1086,248.9806,58.00072916666656,909.105
2019-10-13 15:00:00,58.6021,34.4612,10.3371,5.117,15.2598,12.5935,13.8568,150.2275,54.630720833333235,421.31300000000005
2019-10-13 16:00:00,84.5535,17.6381,4.7111,3.6978,10.7863,10.7544,5.7544,137.8955,53.80665833333324,436.97
2019-10-13 17:00:00,22.0691,4.2227,1.1068,1.0127,6.348,1.2869,0.3388,36.385,53.84554166666657,235.81799999999998
2019-10-13 18:00:00,0.0327,0.0133,0.0,0.0,0.0785,0.0,0.0,0.1245,53.846783333333235,55.663999999999994
2019-10-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-6.422999999999999
2019-10-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-6.069
2019-10-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.422999999999999
2019-10-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.746
2019-10-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.434
2019-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-4.8260000000000005
2019-10-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.061
2019-10-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.052
2019-10-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.843999999999999
2019-10-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846783333333235,-5.968
2019-10-14 05:00:00,1.4965,0.3539,0.0372,0.0436,0.0103,0.3879,0.0,2.3294,53.82280416666657,-4.984
2019-10-14 06:00:00,54.2027,12.1893,2.0974,1.8947,2.8765,6.9098,0.8661,81.0365,54.27824999999991,9.262
2019-10-14 07:00:00,132.3779,30.8522,6.8059,6.3703,6.4908,9.0497,1.6627,193.6095,55.23729999999991,192.57299999999998
2019-10-14 08:00:00,144.7816,38.4059,11.539,11.0043,4.8928,7.2108,2.9815,220.8158,55.706258333333246,481.874
2019-10-14 09:00:00,147.8478,38.8957,15.1651,14.5856,7.7773,15.8423,5.9252,246.039,56.367945833333245,702.3639999999999
2019-10-14 10:00:00,146.8836,38.5301,17.3507,16.9637,14.5998,17.8307,16.9754,269.1339,56.77507916666658,911.846
2019-10-14 11:00:00,147.4375,38.6167,18.5338,18.107,16.042,17.8275,18.2424,274.8068,57.19417499999991,1031.903
2019-10-14 12:00:00,148.4236,39.4208,18.5485,17.9959,16.0238,17.8894,18.3922,276.6942,57.215791666666576,1061.077
2019-10-14 13:00:00,148.8146,39.5643,17.0668,16.8823,16.0353,17.787,18.49,274.6402,57.317129166666575,1009.932
2019-10-14 14:00:00,145.6917,38.2473,14.2541,14.0465,16.0015,17.5641,18.4072,264.2123,57.63395416666658,906.5139999999999
2019-10-14 15:00:00,135.8333,36.1928,10.19,9.8317,15.6523,16.14,17.8437,241.6838,60.851920833333246,732.68
2019-10-14 16:00:00,103.7305,22.2918,5.2021,4.9025,14.3275,12.3307,15.4602,178.2453,61.65096249999991,515.121
2019-10-14 17:00:00,21.8738,4.5367,1.0476,1.0121,7.2725,1.5864,5.7727,43.1018,61.642824999999924,278.237
2019-10-14 18:00:00,0.0089,0.0,0.0,0.0,0.0795,0.0,0.0,0.0884,61.64183333333326,43.788999999999994
2019-10-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-4.462
2019-10-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-6.443
2019-10-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-6.747000000000001
2019-10-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-6.311
2019-10-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-6.412999999999999
2019-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-5.343
2019-10-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-5.705
2019-10-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-5.41
2019-10-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-5.561
2019-10-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64183333333326,-5.31
2019-10-15 05:00:00,1.5301,0.3357,0.0212,0.0423,0.0135,1.6946,0.0,3.6374,61.64323333333326,-5.906000000000001
2019-10-15 06:00:00,55.3678,12.7094,2.097,1.8913,6.0688,13.0748,0.2266,91.4357,61.691779166666585,10.703
2019-10-15 07:00:00,129.2649,30.1343,6.8999,6.4117,14.1883,16.4151,1.3844,204.6985,61.56207083333326,195.731
2019-10-15 08:00:00,141.0683,36.0967,11.5965,11.069,15.1178,16.9256,5.0422,236.9161,61.40734999999992,483.611
2019-10-15 09:00:00,132.5561,37.7959,15.0908,14.6871,15.3723,17.7704,16.3847,249.6572,60.770195833333254,721.155
2019-10-15 10:00:00,144.2001,38.7168,17.4442,17.0862,15.748,17.4879,18.5594,269.2427,60.658383333333255,911.1489999999999
2019-10-15 11:00:00,147.5296,38.7682,18.7039,18.1993,15.8868,17.6382,18.4852,275.2111,60.66222083333326,1032.3319999999999
2019-10-15 12:00:00,148.627,38.6279,18.4955,18.0769,15.9118,17.8045,18.3612,275.9047,60.67069583333325,1070.764
2019-10-15 13:00:00,149.1128,38.7817,17.0533,16.2739,16.0133,17.6583,18.3227,273.2159,60.683120833333255,1023.304
2019-10-15 14:00:00,148.1204,38.8793,14.2421,13.642,16.015,17.4191,18.4186,266.7365,60.78431666666659,901.3380000000001
2019-10-15 15:00:00,142.9763,36.3846,10.0163,9.7367,15.617,16.4303,18.0488,249.2099,61.08194166666659,731.025
2019-10-15 16:00:00,109.4209,22.6317,5.1352,5.0716,14.2523,12.4295,15.6042,184.5453,61.3190416666666,501.278
2019-10-15 17:00:00,23.8231,4.7322,1.1207,1.0547,7.4158,1.608,5.7275,45.4819,61.40026249999993,232.68900000000002
2019-10-15 18:00:00,0.014,0.0,0.0,0.0,0.0775,0.0,0.0,0.0915,61.40047499999992,35.685
2019-10-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.40047499999992,-7.207999999999999
2019-10-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.40047499999992,-6.88
2019-10-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.40047499999992,-6.737
2019-10-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.40047499999992,-6.018
